current_pos,current_pos_display,player,pred_name,to_par,to_par_display,r1,r2,r3,r4,total_strokes,actual_sg_per_round,pre_sg_per_round,updated_sg_per_round,sim_win_pct,sim_make_cut_pct,sim_top5_pct,sim_top10_pct,sim_top20_pct,pre_win_prob,pre_top5_pct,pre_top10_prob,pre_top20_prob,pre_rank,rank_change
21,T13,Sepp Straka,Sepp Straka,-2.0,-2,68.0,,,,68.0,2.0,0.511859789785566,1.1071158738713396,1.756,94.214,11.446000000000002,24.532,48.044,0.0088,4.922,0.1543645072920813,0.2594505715399242,27.0,6.0
22,T13,Si Woo Kim,Si Woo Kim,-2.0,-2,68.0,,,,68.0,2.0,-0.249128137541499,0.6505231174751006,0.796,91.872,6.546,15.674,35.66,0.0016,1.288,0.0619304896961123,0.117991139983099,102.0,80.0
23,T13,Victor Perez,Victor Perez,-2.0,-2,68.0,,,,68.0,2.0,-0.2462034086001113,0.6522779548399332,0.8540000000000001,91.732,6.322,15.573999999999998,35.274,0.00144,1.214,0.0617753075556988,0.1176368202461022,134.0,111.0
24,T24,Aldrich Potgieter,Aldrich Potgieter,-1.0,-1,69.0,,,,69.0,1.0,0.0,0.4,0.27399999999999997,81.49,2.8400000000000003,8.04,21.612000000000002,,,,,,
25,T24,Alex Fitzpatrick,Alex Fitzpatrick,-1.0,-1,69.0,,,,69.0,1.0,-0.2446460569905224,0.2532123658056866,0.22799999999999998,79.864,2.21,6.574000000000001,18.92,0.00154,1.332,0.0633665589976005,0.1206158091751815,116.0,91.0
26,T24,Antoine Rozner,Antoine Rozner,-1.0,-1,69.0,,,,69.0,1.0,-0.2552549567493272,0.24684702595040373,0.22399999999999998,79.828,2.2319999999999998,6.605999999999999,18.936,0.00154,1.22,0.0613158663460299,0.117888394554,119.0,93.0
27,T24,Ben Griffin,Ben Griffin,-1.0,-1,69.0,,,,69.0,1.0,-0.2477011263772615,0.25137932417364317,0.20600000000000002,79.97800000000001,2.246,6.723999999999999,18.790000000000003,0.00142,1.266,0.0614014759867468,0.1188844403852288,135.0,108.0
28,T24,Jon Rahm,Jon Rahm,-1.0,-1,69.0,,,,69.0,1.0,1.8958348817690456,1.5375009290614274,1.856,91.11399999999999,12.595999999999998,26.342,50.312,0.09702,29.608,0.5054863534201903,0.6496865941893164,1.0,-27.0
29,T24,Keegan Bradley,Keegan Bradley,-1.0,-1,69.0,,,,69.0,1.0,-0.0470319603444242,0.3717808237933455,0.308,81.34599999999999,2.7720000000000002,7.91,21.401999999999997,0.00282,2.064,0.0808831686129482,0.1489497830091624,44.0,15.0
30,T24,Kristoffer Reitan,Kristoffer Reitan,-1.0,-1,69.0,,,,69.0,1.0,-0.2562659550810386,0.24624042695137685,0.22,79.402,2.26,6.554,18.83,0.00152,1.142,0.0613814427138434,0.1176211080041699,122.0,92.0
31,T24,Kurt Kitayama,Kurt Kitayama,-1.0,-1,69.0,,,,69.0,1.0,-0.2648194915381771,0.24110830507709377,0.186,79.45,2.162,6.414000000000001,18.712,0.0018,1.202,0.0612592243531661,0.1178156738998301,63.0,32.0
32,T24,Laurie Canter,Laurie Canter,-1.0,-1,69.0,,,,69.0,1.0,-0.1485988927604905,0.3108406643437057,0.20400000000000001,80.518,2.346,7.077999999999999,20.096,0.0018,1.512,0.0698484327447999,0.1307874742687352,66.0,34.0
33,T24,Matt Wallace,Matt Wallace,-1.0,-1,69.0,,,,69.0,1.0,-0.2458442791623166,0.25249343250261,0.198,80.068,2.266,6.7540000000000004,19.07,0.00178,1.266,0.0622694252990008,0.1181642639410365,70.0,37.0
