current_pos,current_pos_display,player,pred_name,to_par,to_par_display,r1,r2,r3,r4,total_strokes,actual_sg_per_round,pre_sg_per_round,updated_sg_per_round,sim_win_pct,sim_make_cut_pct,sim_top5_pct,sim_top10_pct,sim_top20_pct,pre_win_prob,pre_top5_pct,pre_top10_prob,pre_top20_prob,pre_rank,rank_change
22,T13,Robert MacIntyre,Robert MacIntyre,-3.0,-3,67.0,,,,67.0,3.0,1.006141102752054,1.8036846616512325,2.026,92.2,13.278,27.54,50.74999999999999,0.02768,12.776000000000002,0.2800526735454153,0.4155511817475113,10,-12
23,T13,Tom McKibbin,Tom McKibbin,-3.0,-3,67.0,,,,67.0,3.0,-0.2537931186237356,1.0477241288257588,0.59,86.752,4.96,12.882,30.215999999999998,0.00256,1.668,0.0671329289810397,0.1286710189886709,40,17
24,T13,Tommy Fleetwood,Tommy Fleetwood,-3.0,-3,67.0,,,,67.0,3.0,1.2300962048744135,1.9380577229246483,2.56,93.05799999999999,15.186,30.522,54.42399999999999,0.04196,16.656000000000002,0.3383299199272921,0.4811350565076417,6,-18
25,T13,Wyndham Clark,Wyndham Clark,-3.0,-3,67.0,,,,67.0,3.0,0.1212268317604055,1.2727360990562435,0.886,88.854,7.0360000000000005,16.732,36.074,0.00454,3.132,0.1067493347082051,0.1920596673750031,26,1
26,T13,Zach Bauchou,Zach Bauchou,-3.0,-3,67.0,,,,67.0,3.0,-0.2620391699362172,1.0427764980382699,0.59,86.752,5.19,12.934000000000001,30.462,0.00238,1.6,0.0669469520386622,0.12852630261703,55,29
27,T27,Andy Sullivan,Andy Sullivan,-2.0,-2,68.0,,,,68.0,2.0,-0.2536857432030807,0.6477885540781516,0.106,71.504,1.636,5.29,15.442,0.00214,1.552,0.0660121230977498,0.1274276205248335,98,71
28,T27,Angel Hidalgo,Angel Hidalgo,-2.0,-2,68.0,,,,68.0,2.0,-0.2470114859244813,0.6517931084453112,0.126,71.46000000000001,1.53,4.997999999999999,15.082,0.00224,1.672,0.0679685565589463,0.1308820794389379,77,49
29,T27,Casey Jarvis,Casey Jarvis,-2.0,-2,68.0,,,,68.0,2.0,-0.2596978404197604,0.6441812957481439,0.186,71.458,1.7760000000000002,5.29,15.52,0.0024,1.554,0.0651928642387925,0.1266903169133415,53,24
30,T27,Chris Gotterup,Chris Gotterup,-2.0,-2,68.0,,,,68.0,2.0,-0.2639762711778693,0.6416142372932785,0.16,70.758,1.7500000000000002,5.106,15.126000000000001,0.00188,1.512,0.0661968697778849,0.1289556359699264,141,111
31,T27,Davis Riley,Davis Riley,-2.0,-2,68.0,,,,68.0,2.0,-1.5046448101258645,-0.10278688607551856,0.016,60.087999999999994,0.44,1.524,6.122,0.00012,0.104,0.0121841274534971,0.0271318839123233,156,125
32,T27,Francesco Molinari,Francesco Molinari,-2.0,-2,68.0,,,,68.0,2.0,-0.2524448186642129,0.6485331088014723,0.126,71.00999999999999,1.614,5.156000000000001,15.43,0.0023,1.656,0.0674556211375974,0.1287608160438343,65,33
33,T27,Guido Migliozzi,Guido Migliozzi,-2.0,-2,68.0,,,,68.0,2.0,-0.2649699021084164,0.6410180587349502,0.14200000000000002,71.26,1.7000000000000002,5.296,15.45,0.00234,1.518,0.0663084035960023,0.1263372605667359,61,28
34,T27,Haotong Li,Haotong Li,-2.0,-2,68.0,,,,68.0,2.0,-0.2638002987645567,0.641719820741266,0.148,71.262,1.688,5.0520000000000005,15.415999999999999,0.00216,1.634,0.0663986854788544,0.1285631426659522,94,60
35,T27,J.J. Spaun,J.J. Spaun,-2.0,-2,68.0,,,,68.0,2.0,0.0510416720921986,0.8306250032553192,0.186,73.834,2.306,6.768000000000001,18.773999999999997,0.00392,2.724,0.0976639242076314,0.1782332636323365,29,-6
36,T27,Jayden Schaper,Jayden Schaper,-2.0,-2,68.0,,,,68.0,2.0,-0.2549804308684497,0.6470117414789303,0.16,71.63000000000001,1.736,5.452,15.704,0.00216,1.5599999999999998,0.0667415771370623,0.1291641519643752,89,53
37,T27,Johnny Keefer,Johnny Keefer,-2.0,-2,68.0,,,,68.0,2.0,-0.2601011889439777,0.6439392866336134,0.116,71.66799999999999,1.704,5.220000000000001,15.57,0.00236,1.596,0.0665871898472604,0.1269450795557113,56,19
38,T27,Jordan Smith,Jordan Smith,-2.0,-2,68.0,,,,68.0,2.0,-0.2453590035905034,0.652784597845698,0.132,71.238,1.722,5.234,15.284,0.00256,1.6740000000000002,0.0676585086427895,0.1298651362505232,41,3
39,T27,Ludvig Åberg,Ludvig Åberg,-2.0,-2,68.0,,,,68.0,2.0,0.8939920920731343,1.3363952552438807,0.502,79.972,4.816,12.370000000000001,29.424,0.02356,10.772,0.2520299379621197,0.3833591616980131,11,-28
40,T27,Marcus Armitage,Marcus Armitage,-2.0,-2,68.0,,,,68.0,2.0,-0.2401935846463762,0.6558838492121744,0.16199999999999998,71.528,1.712,5.308,15.712000000000002,0.00224,1.638,0.06844711278548,0.1299115872987843,76,36
41,T27,Matti Schmid,Matti Schmid,-2.0,-2,68.0,,,,68.0,2.0,-0.2521140065782503,0.6487315960530499,0.13999999999999999,71.464,1.752,5.072,15.27,0.00214,1.668,0.0676635584346074,0.1294470021920203,100,59
42,T27,Michael Kim,Michael Kim,-2.0,-2,68.0,,,,68.0,2.0,-0.6756135497073016,0.3946318701756191,0.074,68.10000000000001,1.118,3.718,11.700000000000001,0.0007,0.666,0.0376726259808849,0.0766437547753469,152,110
43,T27,Nico Echavarria,Nico Echavarria,-2.0,-2,68.0,,,,68.0,2.0,-0.0174161193806505,0.7895503283716098,0.17600000000000002,73.04,2.102,6.351999999999999,18.12,0.00354,2.536,0.0897451584141998,0.1666081065862716,32,-11
44,T27,Nicolai Højgaard,Nicolai Højgaard,-2.0,-2,68.0,,,,68.0,2.0,0.4661715670420995,1.0797029402252598,0.348,76.824,3.2460000000000004,9.228,23.721999999999998,0.01074,5.712,0.1611374175773945,0.2692711965413425,18,-26
45,T27,Patrick Reed,Patrick Reed,-2.0,-2,68.0,,,,68.0,2.0,1.351992427351558,1.6111954564109348,0.928,82.748,7.148000000000001,16.85,36.428,0.05216,19.498,0.3739674277821984,0.5196785278151553,3,-42
46,T27,Rasmus Neergaard-Petersen,Rasmus Neergaard-Petersen,-2.0,-2,68.0,,,,68.0,2.0,-0.254762436286491,0.6471425382281055,0.132,71.38799999999999,1.6920000000000002,5.19,15.39,0.0021,1.5779999999999998,0.0660450840667666,0.1263414892851079,117,71
47,T27,Ryan Gerard,Ryan Gerard,-2.0,-2,68.0,,,,68.0,2.0,-0.2636606367767464,0.6418036179339522,0.17600000000000002,71.006,1.67,5.024,15.357999999999999,0.00244,1.68,0.0676340955297318,0.1306171008458996,48,1
48,T27,Sam Stevens,Sam Stevens,-2.0,-2,68.0,,,,68.0,2.0,-0.2616053809869581,0.6430367714078251,0.158,70.88600000000001,1.7420000000000002,5.486,15.594,0.00234,1.5599999999999998,0.0669937823759105,0.1281608247165745,62,14
49,T27,Scottie Scheffler,Scottie Scheffler,-2.0,-2,68.0,,,,68.0,2.0,1.673621358733749,1.8041728152402494,1.258,84.6,9.002,20.330000000000002,41.188,0.08366,26.994,0.4686258314317313,0.615781171682019,2,-47
50,T27,Shaun Norris,Shaun Norris,-2.0,-2,68.0,,,,68.0,2.0,-0.2361423068589396,0.6583146158846362,0.148,71.352,1.6320000000000001,5.216,15.601999999999999,0.00236,1.688,0.068772409836959,0.1320064147911415,57,7
51,T27,Sudarshan Yellamaraju,Sudarshan Yellamaraju,-2.0,-2,68.0,,,,68.0,2.0,-0.2643852131695918,0.641368872098245,0.146,71.162,1.63,5.128,15.282000000000002,0.00248,1.616,0.0668410346472455,0.1283621934913929,47,-4
52,T27,Viktor Hovland,Viktor Hovland,-2.0,-2,68.0,,,,68.0,2.0,1.2901247890290275,1.5740748734174166,0.902,82.502,6.728000000000001,16.13,35.24,0.04684,17.756,0.3547724606296666,0.4979547459729854,4,-48
53,T53,Adam Scott,Adam Scott,-1.0,-1,69.0,,,,69.0,1.0,0.7197873348767406,0.8318724009260443,0.11399999999999999,59.256,1.282,4.182,13.15,0.0173,8.572000000000001,0.2123847869532109,0.3357639093218146,15,-38
54,T53,Adrian Meronk,Adrian Meronk,-1.0,-1,69.0,,,,69.0,1.0,-0.2438388295212851,0.25369670228722896,0.018000000000000002,50.356,0.426,1.6680000000000001,6.564,0.0022,1.598,0.0674183387396892,0.1316425500959752,81,27
55,T53,Alex Noren,Alex Noren,-1.0,-1,69.0,,,,69.0,1.0,-0.2377695471264351,0.2573382717241389,0.03,50.488,0.422,1.6480000000000001,6.47,0.00258,1.596,0.067822960395793,0.1308321557036518,39,-16
56,T53,Antoine Rozner,Antoine Rozner,-1.0,-1,69.0,,,,69.0,1.0,-0.2552549567493272,0.24684702595040373,0.018000000000000002,50.568000000000005,0.45199999999999996,1.698,6.386,0.00232,1.562,0.0668658663460299,0.128768394554,64,8
57,T53,Brandt Snedeker,Brandt Snedeker,-1.0,-1,69.0,,,,69.0,1.0,-0.239191576625265,0.256485054024841,0.042,50.49400000000001,0.40800000000000003,1.652,6.386,0.00302,1.662,0.0684117094216447,0.1313147984065862,34,-23
58,T53,Grant Forrest,Grant Forrest,-1.0,-1,69.0,,,,69.0,1.0,-0.255919919035146,0.24644804857891242,0.022000000000000002,49.718,0.41200000000000003,1.672,6.518,0.00214,1.62,0.0677249325745628,0.1294439215405827,104,46
59,T53,Jacques Kruyswijk,Jacques Kruyswijk,-1.0,-1,69.0,,,,69.0,1.0,-0.2381875522884511,0.2570874686269294,0.026,50.294000000000004,0.41200000000000003,1.68,6.318,0.00224,1.678,0.0691414185903491,0.1319181157314929,78,19
60,T53,Justin Thomas,Justin Thomas,-1.0,-1,69.0,,,,69.0,1.0,0.3617373478034211,0.6170424086820527,0.066,55.92399999999999,0.786,3.028,10.076,0.0082,4.84,0.1450788603046978,0.2460927881259838,21,-39
61,T53,Laurie Canter,Laurie Canter,-1.0,-1,69.0,,,,69.0,1.0,-0.1485988927604905,0.3108406643437057,0.044000000000000004,51.61,0.536,1.8980000000000001,6.832000000000001,0.00284,2.072,0.0778434327447999,0.1453474742687352,35,-26
62,T53,Marcel Siem,Marcel Siem,-1.0,-1,69.0,,,,69.0,1.0,-0.2367904477128271,0.2579257313723038,0.026,50.366,0.434,1.688,6.612,0.00218,1.604,0.067516728826812,0.1306184240575615,86,24
63,T53,Max Greyserman,Max Greyserman,-1.0,-1,69.0,,,,69.0,1.0,-0.061812477670774,0.3629125133975356,0.04,52.20399999999999,0.608,2.0420000000000003,7.208,0.00304,2.424,0.0873322169603576,0.1608552681145176,33,-30
64,T53,Max McGreevy,Max McGreevy,-1.0,-1,69.0,,,,69.0,1.0,-0.2421080782257738,0.25473515306453576,0.022000000000000002,50.275999999999996,0.514,1.7739999999999998,6.648,0.0023,1.612,0.0677115482319068,0.1298290791421468,68,4
65,T53,Mikael Lindberg,Mikael Lindberg,-1.0,-1,69.0,,,,69.0,1.0,-0.2645301891722554,0.24128188649664678,0.032,49.906,0.418,1.614,6.223999999999999,0.00208,1.58,0.0660404221560685,0.1286760106528449,121,56
66,T53,Nacho Elvira,Nacho Elvira,-1.0,-1,69.0,,,,69.0,1.0,-0.2634549228214786,0.24192704630711287,0.02,50.126000000000005,0.394,1.638,6.388000000000001,0.00242,1.568,0.0659920653671438,0.1276018775859889,50,-16
67,T53,Nicolai von Dellingshausen,Nicolai von Dellingshausen,-1.0,-1,69.0,,,,69.0,1.0,-0.2537201712556929,0.2477678972465843,0.026,49.972,0.464,1.706,6.322,0.0023,1.59,0.0677057782867604,0.1284821450984401,66,-1
68,T53,Ockie Strydom,Ockie Strydom,-1.0,-1,69.0,,,,69.0,1.0,-0.2557270933456549,0.24656374399260708,0.024,49.794,0.45799999999999996,1.6660000000000001,6.23,0.00188,1.52,0.0656924513707997,0.1262841772629778,142,74
69,T53,Scott Jamieson,Scott Jamieson,-1.0,-1,69.0,,,,69.0,1.0,-0.2647158567024664,0.2411704859785202,0.018000000000000002,49.624,0.426,1.706,6.358,0.00194,1.514,0.0657482353557361,0.1269240930250164,134,65
70,T53,Victor Perez,Victor Perez,-1.0,-1,69.0,,,,69.0,1.0,-0.2462034086001113,0.2522779548399332,0.038,50.302,0.464,1.748,6.482,0.00214,1.624,0.0674003075556988,0.1289648202461022,99,29
71,T53,Xander Schauffele,Xander Schauffele,-1.0,-1,69.0,,,,69.0,1.0,1.279314746242736,1.1675888477456415,0.22399999999999998,64.43799999999999,2.4,6.755999999999999,18.782,0.04416,17.704,0.3524957643119385,0.4982032577792525,5,-66
72,T72,Aldrich Potgieter,Aldrich Potgieter,0.0,E,70.0,,,,70.0,0.0,-0.2518067034815454,-0.1510840220889272,0.002,28.638,0.09,0.424,2.06,0.00204,1.534,0.0668505795326012,0.127972182098308,125,53
73,T72,Austin Eckroat,Austin Eckroat,0.0,E,70.0,,,,70.0,0.0,-0.3191764194453573,-0.19150585166721437,0.002,28.412,0.06999999999999999,0.368,2.018,0.00214,1.432,0.0624429119959115,0.1199268057824,101,28
74,T72,Brian Harman,Brian Harman,0.0,E,70.0,,,,70.0,0.0,-0.2593779907337252,-0.1556267944402351,0.002,28.902,0.078,0.36,2.114,0.00172,1.4460000000000002,0.0652952975541678,0.1285599881325902,147,73
75,T72,Cam Davis,Cam Davis,0.0,E,70.0,,,,70.0,0.0,-1.618023231692813,-0.9708139390156877,0.002,18.736,0.013999999999999999,0.064,0.44799999999999995,0.00012,0.078,0.0101175981095351,0.023718261074083,155,80
76,T72,Chris Kirk,Chris Kirk,0.0,E,70.0,,,,70.0,0.0,-0.0332209992562564,-0.01993259955375384,0.0,30.686000000000003,0.13,0.538,2.558,0.00366,2.45,0.0895465560299458,0.1653385104562227,30,-46
77,T72,Darius Van Driel,Darius Van Driel,0.0,E,70.0,,,,70.0,0.0,-0.2557582448075428,-0.15345494688452566,0.004,28.823999999999998,0.09,0.396,2.146,0.00226,1.568,0.0673862366092292,0.1290668434822036,74,-3
78,T72,Dylan Frittelli,Dylan Frittelli,0.0,E,70.0,,,,70.0,0.0,-0.2522352283022449,-0.1513411369813469,0.004,28.868,0.078,0.416,2.114,0.00212,1.572,0.0665188173204014,0.1283378036203834,112,34
79,T72,Dylan Naidoo,Dylan Naidoo,0.0,E,70.0,,,,70.0,0.0,-0.2432547187591564,-0.14595283125549385,0.006,28.752,0.092,0.4,2.128,0.00196,1.5599999999999998,0.0672013478324224,0.1295076964621316,131,52
80,T72,Eugenio Chacarra,Eugenio Chacarra,0.0,E,70.0,,,,70.0,0.0,-0.2570007942831145,-0.1542004765698687,0.0,28.68,0.11199999999999999,0.45399999999999996,2.136,0.00222,1.564,0.0672478086332069,0.1288056577750287,79,-1
81,T72,Ewen Ferguson,Ewen Ferguson,0.0,E,70.0,,,,70.0,0.0,-0.2418206750524278,-0.14509240503145668,0.006,28.98,0.09,0.45799999999999996,2.2560000000000002,0.00212,1.6740000000000002,0.0676478843372008,0.1301774607622317,108,27
82,T72,Hennie Du Plessis,Hennie Du Plessis,0.0,E,70.0,,,,70.0,0.0,-0.2422754844597716,-0.14536529067586296,0.006,28.549999999999997,0.106,0.40800000000000003,2.164,0.00206,1.664,0.0678699464323672,0.1302538678413133,123,41
83,T72,Jesper Svensson,Jesper Svensson,0.0,E,70.0,,,,70.0,0.0,-0.2607372555056906,-0.15644235330341436,0.006,28.592000000000002,0.086,0.404,1.944,0.0025,1.608,0.0663674825777896,0.1294459032416968,43,-40
84,T72,Joakim Lagergren,Joakim Lagergren,0.0,E,70.0,,,,70.0,0.0,-0.2596687752345271,-0.15580126514071624,0.006,28.852,0.104,0.428,2.17,0.00242,1.646,0.06700899393462,0.1285955591542597,51,-33
85,T72,Karl Vilips,Karl Vilips,0.0,E,70.0,,,,70.0,0.0,-0.2361183202339146,-0.14167099214034876,0.0,29.270000000000003,0.08,0.43,2.244,0.00232,1.6840000000000002,0.0696433605120768,0.1318634508360194,63,-22
86,T72,Marco Penge,Marco Penge,0.0,E,70.0,,,,70.0,0.0,-0.2634131201958314,-0.15804787211749885,0.004,28.749999999999996,0.08800000000000001,0.384,2.0660000000000003,0.00192,1.602,0.0670136850653873,0.1276676611860113,135,49
87,T72,Mark Hubbard,Mark Hubbard,0.0,E,70.0,,,,70.0,0.0,-0.2555249775807664,-0.15331498654845985,0.004,28.910000000000004,0.086,0.44600000000000006,2.144,0.00216,1.59,0.0671853337062974,0.128068831505298,92,5
88,T72,Matt Wallace,Matt Wallace,0.0,E,70.0,,,,70.0,0.0,-0.2458442791623166,-0.14750656749738997,0.004,28.492,0.082,0.422,2.094,0.00212,1.594,0.0676544252990007,0.1294442639410365,109,21
89,T72,Matthieu Pavon,Matthieu Pavon,0.0,E,70.0,,,,70.0,0.0,-0.2887501526807053,-0.17325009160842317,0.004,28.466,0.11800000000000001,0.464,2.116,0.0019,1.564,0.0643922927922761,0.1249128419618695,139,50
90,T72,Nick Taylor,Nick Taylor,0.0,E,70.0,,,,70.0,0.0,0.0152255408409045,0.0091353245045427,0.006,31.141999999999996,0.126,0.598,2.812,0.0041,2.636,0.0944028505019372,0.1722642237404988,27,-63
91,T72,Richard Mansell,Richard Mansell,0.0,E,70.0,,,,70.0,0.0,-0.2438556641686837,-0.14631339850121022,0.006,29.099999999999998,0.10200000000000001,0.432,2.122,0.00212,1.628,0.0675976757597264,0.1285858254499501,107,16
92,T72,Ricky Castillo,Ricky Castillo,0.0,E,70.0,,,,70.0,0.0,-0.2418142480535466,-0.14508854883212796,0.008,28.968,0.092,0.434,2.0660000000000003,0.0025,1.704,0.0682781378694753,0.1309777376619503,44,-48
93,T72,Sahith Theegala,Sahith Theegala,0.0,E,70.0,,,,70.0,0.0,0.0305334308568078,0.018320058514084678,0.006,31.259999999999998,0.14200000000000002,0.616,2.79,0.004,2.622,0.0960886939701916,0.1745620268858935,28,-65
94,T72,Sepp Straka,Sepp Straka,0.0,E,70.0,,,,70.0,0.0,0.511859789785566,0.3071158738713396,0.02,35.752,0.26,1.0739999999999998,4.344,0.01114,5.970000000000001,0.1686745072920812,0.2800745715399242,17,-77
95,T72,Si Woo Kim,Si Woo Kim,0.0,E,70.0,,,,70.0,0.0,-0.249128137541499,-0.1494768825248994,0.002,28.849999999999998,0.064,0.416,2.22,0.00254,1.598,0.0676304896961123,0.130775139983099,42,-53
96,T72,Taylor Moore,Taylor Moore,0.0,E,70.0,,,,70.0,0.0,-0.2601696848229434,-0.15610181089376604,0.008,28.849999999999998,0.086,0.41200000000000003,2.266,0.00214,1.572,0.0669445285749939,0.1270861526531693,103,7
97,T72,Thorbjørn Olesen,Thorbjørn Olesen,0.0,E,70.0,,,,70.0,0.0,-0.2363166107356819,-0.14178996644140912,0.008,28.720000000000002,0.116,0.47600000000000003,2.252,0.002,1.61,0.0685255021198212,0.130830886482233,128,31
98,T72,Tyrrell Hatton,Tyrrell Hatton,0.0,E,70.0,,,,70.0,0.0,0.8068074200008547,0.4840844520005128,0.02,38.35,0.356,1.4200000000000002,5.59,0.01974,9.444,0.2306622919060714,0.3584815856873058,13,-85
99,T99,Aaron Rai,Aaron Rai,1.0,+1,71.0,,,,71.0,-1.0,0.1700725658878631,-0.2979564604672822,0.0,15.404000000000002,0.03,0.168,0.964,0.00484,3.488,0.1150057707380871,0.2034318606555211,25,-74
100,T99,Alex Fitzpatrick,Alex Fitzpatrick,1.0,+1,71.0,,,,71.0,-1.0,-0.2446460569905224,-0.5467876341943134,0.0,13.272,0.013999999999999999,0.096,0.5640000000000001,0.00238,1.664,0.0678365589976005,0.1298958091751815,54,-46
101,T99,Andrew Putnam,Andrew Putnam,1.0,+1,71.0,,,,71.0,-1.0,-0.2470299152918229,-0.5482179491750938,0.0,13.286000000000001,0.012,0.07200000000000001,0.612,0.00216,1.652,0.068162832679497,0.1289772872711098,96,-5
102,T99,Baekjun Kim,Baekjun Kim,1.0,+1,71.0,,,,71.0,-1.0,-0.2521150981814403,-0.5512690589088642,0.0,13.062000000000001,0.012,0.076,0.562,0.00214,1.584,0.066808515738684,0.1286149553775521,105,3
103,T99,Dan Bradbury,Dan Bradbury,1.0,+1,71.0,,,,71.0,-1.0,-0.2407606942755544,-0.5444564165653327,0.0,13.33,0.016,0.092,0.584,0.00272,1.714,0.0686497166633407,0.131871139487826,36,-67
104,T99,Doug Ghim,Doug Ghim,1.0,+1,71.0,,,,71.0,-1.0,-0.2506113861560848,-0.5503668316936509,0.0,13.434,0.012,0.1,0.614,0.0024,1.598,0.0676023671795206,0.1293994652995151,52,-52
105,T99,Eric Cole,Eric Cole,1.0,+1,71.0,,,,71.0,-1.0,-0.2388615271877175,-0.5433169163126306,0.0,13.186,0.013999999999999999,0.08800000000000001,0.5700000000000001,0.0021,1.718,0.0693847592499164,0.1316810358334549,115,10
106,T99,Erik van Rooyen,Erik van Rooyen,1.0,+1,71.0,,,,71.0,-1.0,-0.248349478615762,-0.5490096871694572,0.0,13.184000000000001,0.013999999999999999,0.07200000000000001,0.592,0.00186,1.514,0.0662360308122215,0.1278965841352165,143,37
107,T99,Harris English,Harris English,1.0,+1,71.0,,,,71.0,-1.0,0.3046544409021978,-0.21720733545868134,0.002,16.259999999999998,0.046,0.22,1.13,0.0076,4.346,0.133822280936051,0.2299146336836761,22,-85
108,T99,Harry Hall,Harry Hall,1.0,+1,71.0,,,,71.0,-1.0,-0.249893214913293,-0.5499359289479758,0.0,13.172,0.008,0.086,0.5740000000000001,0.00226,1.574,0.0683205004799487,0.1305342905325027,73,-35
109,T99,Joe Highsmith,Joe Highsmith,1.0,+1,71.0,,,,71.0,-1.0,-0.9280511662154072,-0.9568306997292443,0.002,9.898,0.008,0.048,0.24,0.00026,0.346,0.0267814993137803,0.0574303125313708,154,45
110,T99,Julien Guerrier,Julien Guerrier,1.0,+1,71.0,,,,71.0,-1.0,-0.239716999194286,-0.5438301995165716,0.0,13.370000000000001,0.013999999999999999,0.096,0.5499999999999999,0.00244,1.638,0.0675209420646386,0.1323641374184369,49,-61
111,T99,Kota Kaneko,Kota Kaneko,1.0,+1,71.0,,,,71.0,-1.0,-0.2605065106380513,-0.5563039063828308,0.0,13.156,0.006,0.116,0.586,0.00192,1.5699999999999998,0.0667814440817071,0.127903761045236,136,25
